user_id,age,gender,occupation,daily_screen_time_hours,phone_usage_before_sleep_minutes,sleep_duration_hours,sleep_quality_score,stress_level,caffeine_intake_cups,physical_activity_minutes,notifications_received_per_day,mental_fatigue_score
417,38,Male,Doctor,8.4,50,7.66,4,8,5,3,21,3
418,38,Male,Business,4.4,32,7.88,2,6,0,96,250,7
419,31,Female,Designer,9.86,44,5.3,5,9,5,20,156,6
420,56,Male,Engineer,6.23,103,6.42,6,6,5,30,222,8
421,27,Female,Student,6.74,21,7.61,3,1,5,0,177,5
422,58,Female,Engineer,5.07,21,6.61,7,3,0,38,228,4
423,38,Male,Engineer,3.44,117,4.94,1,7,4,107,243,7
424,52,Female,Teacher,3.43,49,8.81,5,3,5,74,185,6
425,55,Male,Teacher,9.29,95,6.34,5,2,1,51,79,8
426,20,Female,Designer,4.4,14,7.65,5,7,1,91,251,8
427,20,Female,Engineer,4.33,39,8.04,3,1,3,79,178,8
428,54,Male,Student,8.22,78,5.36,8,3,4,5,26,6
429,21,Male,Designer,8.01,19,7.23,6,1,4,106,229,7
430,49,Male,Business,8.11,107,7.12,7,9,2,28,289,5
431,28,Male,Doctor,2.55,6,5.08,3,5,0,5,114,9
432,24,Male,Teacher,6.65,6,4.21,3,8,3,46,215,9
433,38,Female,Student,1.9,40,8.46,5,3,4,12,214,1
434,19,Male,Doctor,8.06,42,7.09,1,2,4,2,162,9
435,50,Female,Business,1.09,19,6.24,5,9,0,102,84,9
436,45,Male,Business,1.17,97,6.11,7,1,1,117,280,7
437,58,Male,Doctor,1.68,43,7.92,7,2,4,92,109,5
438,26,Male,Doctor,2.55,101,8.24,1,3,2,101,147,1
439,40,Female,Teacher,6.73,107,7.08,8,7,5,97,189,1
440,49,Male,Teacher,6.0,100,7.12,4,7,4,10,229,8
441,30,Female,Business,2.5,33,7.27,4,3,0,9,119,7
442,52,Female,Teacher,4.22,104,8.78,4,6,3,23,154,2
443,26,Female,Engineer,1.14,21,5.36,7,6,0,84,196,5
444,51,Female,Engineer,5.43,42,6.3,8,7,1,68,158,7
445,45,Female,Doctor,5.36,98,6.03,3,3,5,80,130,3
446,29,Female,Teacher,5.82,97,7.52,4,3,1,69,268,9
447,44,Female,Student,6.96,47,4.88,4,3,1,68,32,6
448,35,Male,Student,3.72,105,5.87,2,6,0,72,203,7
449,56,Male,Engineer,6.14,22,5.61,4,1,5,42,90,6
450,56,Female,Doctor,1.57,40,6.99,3,7,2,59,267,7
451,58,Female,Teacher,8.23,63,8.69,3,8,4,71,89,3
452,28,Male,Designer,3.16,47,4.25,7,4,4,15,249,7
453,55,Male,Designer,5.3,109,7.3,2,5,3,14,37,3
454,53,Male,Teacher,8.53,78,5.83,4,2,5,76,188,5
455,51,Male,Business,4.5,28,6.95,3,4,1,26,262,7
456,48,Male,Designer,8.28,64,7.74,8,6,0,45,270,1
457,31,Male,Teacher,7.97,88,8.79,2,2,4,39,272,3
458,25,Male,Doctor,6.01,60,7.43,5,7,4,42,141,4
459,27,Male,Teacher,8.31,61,7.94,1,5,0,110,124,1
460,40,Male,Engineer,6.24,116,4.32,2,8,4,84,162,4
461,56,Male,Designer,4.64,63,7.67,9,3,0,53,150,6
462,35,Female,Business,7.71,32,7.21,2,8,1,47,109,2
463,37,Male,Engineer,6.62,90,8.16,3,3,2,82,23,1
464,52,Female,Doctor,8.22,104,4.13,7,5,3,49,44,2
465,32,Female,Designer,4.5,112,4.88,5,6,5,25,256,4
466,28,Female,Engineer,3.71,93,7.77,1,3,4,62,287,5
467,57,Male,Business,1.14,52,5.8,4,2,5,57,210,8
468,35,Male,Engineer,2.25,114,6.96,8,6,3,23,243,6
469,41,Male,Student,8.61,55,6.7,7,9,3,105,172,3
470,46,Female,Doctor,6.95,15,8.33,6,3,1,4,96,8
471,31,Male,Student,4.35,21,7.86,7,7,0,70,187,3
472,33,Female,Doctor,9.76,52,8.59,5,9,2,82,281,8
473,18,Male,Teacher,4.19,115,5.58,2,9,4,108,125,5
474,25,Female,Engineer,1.08,73,4.86,7,4,0,77,178,5
475,26,Female,Business,1.89,94,7.85,6,1,1,76,146,2
476,50,Female,Engineer,9.12,27,4.9,5,9,3,10,90,8
477,53,Male,Teacher,7.7,19,6.0,7,7,3,11,216,8
478,40,Female,Teacher,9.99,42,8.87,5,6,4,42,232,3
479,58,Female,Teacher,9.59,37,7.42,4,5,1,83,252,1
480,39,Female,Business,1.9,74,4.8,1,8,1,111,64,3
481,38,Male,Engineer,2.59,22,7.15,5,7,1,34,159,3
482,54,Female,Business,7.59,17,6.43,9,9,3,10,268,1
483,29,Female,Designer,3.36,61,7.6,1,5,3,99,215,2
484,47,Male,Student,6.45,116,8.65,8,3,4,112,182,3
485,45,Female,Engineer,7.76,110,6.22,6,7,0,5,202,5
486,53,Female,Business,3.75,61,7.5,5,5,3,32,191,7
487,33,Female,Designer,6.15,48,8.66,1,7,1,76,264,4
488,23,Female,Business,5.76,107,7.67,4,3,2,58,280,1
489,42,Male,Doctor,7.67,61,4.04,9,4,5,77,94,8
490,24,Female,Teacher,9.44,13,4.42,8,3,2,22,115,2
491,24,Female,Engineer,8.35,34,6.11,2,9,1,72,40,3
492,19,Female,Designer,9.12,57,7.39,8,3,3,9,120,6
493,25,Male,Teacher,2.44,108,8.72,9,9,4,108,49,1
494,40,Male,Business,9.42,84,5.71,1,3,4,30,215,1
495,41,Male,Engineer,4.55,99,8.8,6,3,0,92,72,8
496,32,Female,Engineer,6.32,110,4.42,7,6,3,9,127,5
497,19,Male,Teacher,8.0,109,5.54,3,9,5,82,105,7
498,50,Male,Doctor,9.53,105,5.23,9,5,2,35,274,6
499,37,Male,Teacher,1.52,78,5.96,5,5,4,27,143,5
500,59,Female,Doctor,1.49,109,4.85,8,6,0,66,94,8
501,48,Female,Engineer,9.36,6,6.33,9,3,5,2,264,7
502,19,Male,Teacher,6.1,88,6.75,1,8,5,116,74,9
503,46,Male,Student,5.74,23,8.19,8,3,1,96,210,3
504,24,Male,Business,2.19,98,7.1,6,2,3,36,150,9
505,20,Male,Teacher,5.28,22,6.42,5,7,5,18,277,6
506,30,Female,Teacher,7.76,16,5.93,5,3,2,22,229,2
507,30,Male,Designer,9.45,47,8.83,5,1,3,82,197,7
508,43,Male,Business,7.67,11,8.98,5,1,2,19,179,1
509,39,Female,Business,6.01,116,5.57,6,3,2,29,147,5
510,18,Male,Business,3.87,7,5.19,8,9,0,105,151,7
511,52,Male,Engineer,3.17,13,4.14,3,5,2,27,206,7
512,48,Female,Doctor,8.49,65,8.0,7,2,5,78,257,9
513,48,Male,Doctor,4.51,70,8.26,9,1,1,5,85,1
514,32,Male,Designer,5.2,34,7.2,4,6,5,57,285,6
515,54,Male,Doctor,7.98,38,4.16,2,3,3,34,127,4
516,20,Male,Engineer,2.51,9,8.47,1,5,1,33,168,2
517,57,Female,Teacher,6.09,51,6.26,8,7,4,45,157,4
518,26,Female,Designer,6.51,89,4.39,7,3,1,33,85,9
519,51,Female,Student,5.22,111,7.03,6,4,1,15,97,6
520,55,Female,Student,8.86,47,6.41,7,5,2,17,166,8
521,22,Male,Engineer,8.05,115,8.06,2,9,0,86,188,9
522,32,Male,Engineer,7.66,103,6.9,5,8,2,44,114,8
523,42,Male,Designer,2.94,110,6.3,9,8,5,2,295,8
524,33,Male,Teacher,8.02,98,4.69,9,2,2,41,241,4
525,55,Male,Business,1.54,21,5.12,9,3,1,117,55,1
526,48,Female,Business,9.39,98,8.28,4,8,2,90,79,2
527,19,Male,Student,1.51,44,6.74,2,5,3,87,75,9
528,56,Male,Teacher,1.04,93,7.96,6,6,5,74,207,8
529,35,Male,Designer,3.58,9,4.58,6,1,1,87,26,5
530,37,Female,Student,6.15,87,7.81,2,3,3,70,37,9
531,39,Male,Doctor,6.38,87,7.92,2,8,1,77,169,6
532,40,Female,Engineer,7.97,39,7.26,5,7,5,50,57,5
533,53,Male,Doctor,1.56,21,5.47,7,7,3,62,61,5
534,29,Female,Teacher,4.71,40,6.61,2,6,2,67,230,6
535,49,Male,Engineer,1.91,5,7.76,2,8,3,34,162,9
536,23,Male,Designer,3.69,116,8.45,3,2,0,114,24,4
537,48,Female,Doctor,8.72,22,8.78,3,6,2,89,205,4
538,29,Female,Designer,6.05,97,7.26,4,1,5,23,24,4
539,24,Male,Student,6.75,87,4.03,5,8,0,14,190,8
540,58,Female,Teacher,3.79,24,5.91,3,7,2,60,43,1
541,54,Female,Student,4.11,106,6.42,1,8,5,10,25,5
542,51,Female,Designer,3.88,100,8.87,5,2,2,56,217,7
543,34,Male,Doctor,5.59,9,8.86,8,8,2,58,181,8
544,22,Female,Business,9.1,83,5.3,2,2,1,6,48,5
545,48,Female,Engineer,5.19,97,7.97,6,3,3,35,292,6
546,57,Male,Doctor,8.97,15,7.4,1,8,0,25,238,4
547,39,Male,Doctor,1.26,102,4.14,8,4,1,46,20,2
548,53,Male,Designer,7.47,76,7.43,4,7,3,97,62,2
549,44,Female,Engineer,6.1,37,7.37,9,3,4,18,115,6
550,43,Female,Business,5.19,55,5.13,6,1,2,47,187,6
551,20,Female,Designer,4.57,111,5.46,6,6,3,109,76,3
552,51,Male,Doctor,7.57,92,4.58,8,1,2,38,185,6
553,27,Female,Doctor,7.48,58,7.02,2,8,5,89,24,9
554,22,Female,Designer,6.94,66,6.22,2,1,4,60,183,8
555,32,Female,Engineer,4.94,113,7.71,2,4,4,101,257,4
556,29,Female,Doctor,2.82,51,4.5,1,6,5,39,39,8
557,26,Female,Doctor,8.52,62,6.49,7,2,2,70,203,1
558,45,Female,Business,4.52,83,5.24,4,3,2,107,194,4
559,47,Male,Teacher,9.51,64,8.73,6,4,5,19,254,4
560,41,Male,Engineer,5.87,15,6.49,6,6,5,99,140,7
561,26,Female,Teacher,1.34,105,4.99,4,6,5,41,174,2
562,34,Male,Designer,2.72,71,5.77,3,1,3,40,214,8
563,30,Male,Doctor,5.2,113,4.03,8,4,3,38,55,2
564,53,Male,Engineer,3.92,23,8.3,5,7,1,106,38,3
565,19,Male,Business,1.77,23,5.5,3,4,2,49,72,2
566,34,Female,Teacher,8.65,21,4.06,6,4,4,62,218,9
567,25,Female,Designer,3.78,41,6.1,4,9,5,8,291,3
568,44,Female,Designer,3.59,5,4.14,4,2,1,94,135,5
569,49,Male,Student,5.25,12,4.86,7,2,2,52,119,4
570,18,Male,Business,3.66,77,7.39,3,1,5,67,99,2
571,33,Male,Engineer,1.08,69,4.88,1,2,4,0,131,1
572,44,Female,Teacher,2.03,76,8.52,9,8,4,47,245,8
573,20,Female,Engineer,5.75,55,7.08,9,8,2,57,105,7
574,21,Female,Business,2.28,106,8.82,3,7,1,80,122,7
575,21,Female,Engineer,2.8,58,4.76,2,3,4,60,92,7
576,55,Male,Engineer,9.64,76,8.38,1,9,3,103,95,4
577,25,Female,Designer,6.54,100,6.63,3,5,2,29,103,9
578,55,Female,Doctor,8.59,31,4.98,7,1,3,116,105,7
579,20,Male,Engineer,5.26,119,5.41,1,7,5,107,130,4
580,23,Female,Teacher,1.06,112,7.22,7,8,5,90,144,8
581,36,Female,Student,4.27,111,8.3,2,3,1,112,188,6
582,19,Female,Student,3.35,75,7.99,9,8,3,16,22,8
583,20,Male,Teacher,8.34,79,8.6,3,6,4,25,250,1
584,34,Male,Business,5.15,46,4.33,9,2,5,42,134,7
585,47,Male,Business,5.01,119,7.53,5,9,3,40,151,2
586,36,Female,Doctor,4.67,45,4.73,9,5,0,39,113,8
587,18,Female,Designer,1.46,13,4.69,9,5,0,83,25,4
588,33,Female,Doctor,1.04,87,5.1,5,1,5,39,204,6
589,36,Male,Student,2.98,10,5.62,3,7,3,65,87,8
590,20,Female,Student,1.53,62,6.75,1,8,0,1,245,7
591,22,Male,Teacher,4.11,8,4.74,1,8,2,46,112,7
592,51,Female,Business,6.79,108,8.54,1,1,0,51,224,5
593,32,Female,Engineer,1.27,14,7.57,5,6,4,115,260,6
594,25,Male,Engineer,7.84,33,5.69,2,2,1,0,30,2
595,21,Female,Business,3.19,27,5.67,7,2,1,73,258,3
596,48,Female,Business,8.72,17,6.83,3,6,0,66,170,8
597,57,Female,Teacher,5.98,73,4.59,6,1,0,36,68,1
598,42,Female,Doctor,6.16,101,8.08,6,4,4,36,169,4
599,29,Male,Teacher,5.37,18,7.64,5,7,1,95,196,1
600,41,Female,Business,3.93,71,6.43,6,8,0,96,47,1
601,39,Female,Business,5.15,14,7.0,9,2,5,118,192,2
602,50,Female,Doctor,5.07,10,5.55,5,9,3,55,72,9
603,25,Male,Teacher,6.29,14,5.19,7,3,3,7,206,7
604,46,Male,Engineer,1.98,35,7.46,3,5,3,69,158,9
605,50,Male,Doctor,4.13,82,8.82,4,3,1,0,39,7
606,19,Male,Doctor,6.77,85,7.96,4,1,4,87,151,5
607,54,Female,Teacher,9.53,50,8.82,8,1,1,82,177,7
608,53,Female,Engineer,8.76,26,4.75,9,2,2,76,224,9
609,29,Female,Engineer,6.75,61,7.28,7,8,4,78,169,7
610,33,Female,Doctor,6.94,21,7.92,1,8,5,60,222,8
611,32,Female,Designer,1.39,55,6.27,9,7,4,21,266,1
612,38,Male,Designer,3.67,102,5.61,1,4,0,74,151,2
613,53,Female,Business,2.11,5,7.17,7,2,4,63,227,3
614,18,Female,Doctor,1.1,30,6.34,1,8,5,48,145,9
615,41,Male,Student,8.05,119,8.12,4,2,2,92,83,2
616,56,Female,Student,8.08,80,5.21,6,9,2,68,226,1
617,37,Female,Designer,6.19,108,8.41,5,5,4,116,254,6
618,56,Female,Doctor,9.61,119,5.24,7,7,3,56,173,4
619,25,Male,Student,5.75,52,8.98,9,3,5,102,277,7
620,50,Male,Engineer,2.18,69,7.07,6,9,5,85,111,8
621,22,Male,Doctor,2.92,107,6.76,5,9,0,9,62,1
622,35,Male,Student,7.1,56,7.46,8,6,3,113,129,1
623,56,Female,Teacher,7.62,114,6.81,6,1,1,38,35,9
624,40,Male,Teacher,1.89,7,4.85,9,7,5,78,210,4
625,36,Male,Designer,7.42,24,6.62,6,8,2,81,199,5
626,53,Male,Engineer,5.78,112,5.56,5,9,5,36,229,7
627,48,Female,Designer,6.6,110,7.74,3,7,1,83,114,1
628,46,Male,Designer,5.11,57,6.77,5,9,2,108,38,2
629,45,Female,Engineer,5.91,17,7.04,6,1,4,14,285,3
630,47,Female,Business,2.33,74,7.35,5,4,1,10,227,1
631,46,Male,Designer,9.68,31,8.55,6,3,1,103,98,1
632,30,Male,Business,7.27,75,4.62,8,6,1,96,54,6
633,39,Male,Teacher,6.87,76,5.01,7,6,4,113,41,4
634,40,Male,Designer,2.75,107,8.26,1,9,2,26,189,1
635,53,Male,Doctor,5.21,80,6.85,9,1,2,36,208,7
636,56,Female,Business,1.18,83,5.16,3,5,3,2,206,7
637,27,Female,Business,2.7,22,4.96,2,5,0,30,264,2
638,23,Female,Engineer,8.61,90,7.26,5,1,4,53,108,6
639,45,Female,Business,3.57,119,5.88,2,8,2,59,296,5
640,55,Male,Student,2.99,93,4.03,7,8,4,13,212,2
641,18,Female,Engineer,2.17,104,4.76,9,6,3,114,148,4
642,48,Female,Doctor,8.72,31,5.89,3,4,1,0,56,7
643,27,Female,Teacher,9.02,12,7.95,9,3,5,68,235,6
644,44,Male,Student,9.3,96,5.11,2,9,5,48,217,2
645,47,Female,Teacher,5.38,96,4.26,8,4,5,91,77,2
646,35,Male,Engineer,6.57,102,7.81,9,5,3,100,42,3
647,52,Male,Teacher,7.35,35,7.68,1,3,3,35,121,8
648,42,Female,Engineer,8.16,30,5.07,6,4,2,51,292,3
649,48,Male,Student,5.26,76,7.85,2,3,2,48,229,5
650,39,Female,Doctor,3.15,37,4.35,8,3,3,114,195,8
651,24,Male,Teacher,2.87,47,7.01,7,3,5,7,152,8
652,38,Male,Engineer,6.77,52,4.94,4,6,1,31,277,4
653,55,Female,Designer,2.23,62,4.76,4,2,3,43,185,6
654,47,Female,Doctor,8.22,51,8.17,2,9,4,69,238,8
655,25,Female,Business,7.08,10,7.34,1,9,1,70,99,3
656,57,Male,Doctor,3.14,61,5.52,8,5,0,95,160,5
657,24,Female,Engineer,5.82,17,5.49,9,7,5,109,30,1
658,19,Male,Business,2.59,63,6.99,7,8,0,62,46,8
659,35,Female,Engineer,3.21,30,7.55,5,9,0,8,299,6
660,50,Female,Engineer,1.47,33,7.55,5,6,4,111,195,4
661,28,Male,Teacher,5.66,61,6.78,5,8,1,113,208,2
662,54,Male,Teacher,7.22,102,4.93,6,2,3,41,45,2
663,52,Female,Doctor,7.47,39,8.12,3,8,5,93,165,1
664,20,Male,Engineer,3.01,71,4.3,7,2,3,14,199,8
665,27,Female,Business,3.11,73,6.24,4,3,1,42,179,5
666,20,Female,Student,7.38,97,8.99,5,6,3,93,221,2
667,27,Male,Designer,4.07,118,6.14,8,2,5,96,205,4
668,22,Female,Designer,7.93,94,5.02,3,2,2,28,161,6
669,31,Male,Teacher,5.82,12,5.25,5,1,1,18,31,9
670,43,Female,Engineer,8.84,73,8.88,9,4,3,107,27,6
671,26,Female,Engineer,5.15,89,4.9,2,1,2,75,20,5
672,35,Female,Engineer,4.64,12,7.71,6,5,1,78,65,5
673,37,Female,Student,9.98,111,5.51,4,6,1,85,201,9
674,41,Female,Teacher,6.38,87,5.41,3,6,3,98,62,5
675,29,Male,Doctor,6.1,67,5.97,4,5,5,73,200,5
676,29,Female,Engineer,9.8,91,6.65,1,3,3,98,87,6
677,51,Male,Designer,9.56,93,4.26,2,3,3,39,279,4
678,49,Male,Teacher,9.85,40,6.74,7,3,4,5,162,1
679,20,Female,Teacher,5.47,115,7.64,6,1,0,84,72,7
680,42,Male,Student,7.74,109,6.58,2,7,0,25,77,4
681,42,Female,Business,4.82,56,8.18,1,4,0,110,124,4
682,26,Female,Designer,3.24,28,7.39,1,5,5,87,209,5
683,54,Female,Doctor,6.11,51,5.07,9,7,3,68,204,8
684,58,Female,Engineer,5.77,40,4.96,8,4,2,5,245,2
685,39,Male,Business,4.27,71,6.36,1,4,0,71,76,1
686,27,Female,Engineer,7.51,81,7.82,3,9,5,63,286,2
687,40,Male,Business,1.73,55,4.29,1,4,4,18,37,3
688,43,Male,Doctor,8.09,40,4.39,7,2,5,85,43,3
689,55,Male,Engineer,9.6,104,7.33,6,2,1,6,282,3
690,18,Female,Student,6.82,101,7.17,3,9,0,105,247,2
691,39,Male,Business,6.75,103,8.95,5,7,5,94,221,4
692,47,Female,Teacher,3.83,75,7.27,9,7,0,74,203,5
693,38,Male,Teacher,7.04,95,4.81,6,1,1,55,61,6
694,45,Female,Designer,1.99,25,6.91,3,9,5,113,51,3
695,35,Female,Student,1.18,6,4.04,1,8,4,19,289,7
696,43,Male,Engineer,8.85,108,7.02,2,2,3,97,84,3
697,47,Male,Teacher,6.34,56,5.97,4,3,5,104,54,9
698,26,Female,Teacher,1.25,100,6.55,7,3,2,116,156,2
699,18,Female,Teacher,8.93,107,7.4,1,4,2,79,183,4
700,27,Male,Designer,7.59,76,8.04,2,4,0,76,85,8
701,53,Male,Engineer,9.19,81,7.95,9,1,2,19,254,5
702,46,Male,Student,9.63,20,6.68,4,3,5,109,35,2
703,46,Female,Business,3.39,93,8.18,5,6,4,78,26,8
704,37,Female,Teacher,3.24,119,4.93,2,3,3,3,133,1
705,40,Female,Doctor,1.73,44,5.42,1,2,2,96,175,8
706,34,Male,Designer,8.47,82,5.57,3,1,2,109,139,4
707,51,Female,Designer,5.38,85,5.21,3,5,4,44,238,8
708,21,Female,Doctor,5.62,116,7.98,2,1,4,11,32,1
709,52,Male,Teacher,9.57,17,7.72,6,6,5,85,28,4
710,32,Male,Business,5.7,82,8.42,2,3,0,21,189,6
711,39,Male,Doctor,7.08,109,8.0,6,5,1,46,168,7
712,50,Male,Business,8.81,30,6.46,5,9,5,118,84,3
713,55,Female,Doctor,1.1,25,6.6,7,7,4,79,175,4
714,47,Female,Designer,9.24,60,6.29,5,4,4,48,219,6
715,21,Female,Teacher,8.57,38,8.49,9,3,1,18,36,6
716,32,Male,Designer,9.73,65,8.64,1,6,2,63,93,5
717,50,Female,Teacher,2.65,76,7.68,1,4,0,8,134,9
718,31,Male,Engineer,6.77,74,7.85,7,4,2,32,181,6
719,41,Male,Engineer,2.57,83,8.56,3,8,1,107,165,9
720,18,Female,Teacher,1.13,74,7.18,1,8,1,86,31,1
721,37,Female,Business,3.64,43,7.54,8,6,2,64,224,3
722,50,Female,Student,3.91,52,6.59,4,4,2,32,128,6
723,37,Female,Engineer,4.07,59,4.18,6,3,1,28,229,3
724,29,Male,Student,8.18,89,8.06,2,3,3,114,164,2
725,39,Male,Student,9.55,28,4.21,6,6,3,90,196,2
726,23,Female,Doctor,5.97,13,4.1,5,8,1,4,41,3
727,33,Female,Student,8.81,44,4.38,9,2,1,17,218,6
728,32,Female,Doctor,6.57,16,4.91,7,2,1,22,290,2
729,58,Female,Doctor,7.41,19,4.89,6,9,2,110,280,7
730,39,Male,Business,3.4,62,8.55,8,4,1,71,29,4
731,35,Male,Business,5.09,64,8.08,2,8,0,97,116,6
732,19,Male,Designer,3.44,94,8.64,3,9,3,21,296,3
733,56,Female,Designer,4.29,95,8.73,2,7,4,62,190,8
734,55,Male,Doctor,7.47,89,8.8,3,5,5,94,176,6
735,19,Female,Doctor,5.22,119,6.81,7,1,2,44,283,1
736,58,Male,Student,5.57,23,8.12,8,2,4,66,246,2
737,58,Female,Teacher,2.12,89,5.37,6,8,4,108,172,7
738,54,Male,Doctor,9.35,91,8.76,5,6,1,39,63,1
739,33,Male,Business,7.86,50,5.75,1,7,4,72,233,9
740,50,Male,Designer,8.27,38,8.32,7,9,4,29,53,3
741,24,Female,Designer,7.06,73,4.3,2,4,1,3,148,9
742,30,Male,Designer,5.52,15,6.89,2,5,1,34,106,4
743,50,Male,Designer,1.86,39,7.09,8,9,4,46,251,7
744,44,Female,Business,1.83,46,7.77,9,5,2,109,165,5
745,21,Male,Business,4.77,82,4.97,3,7,4,97,196,6
746,30,Male,Teacher,8.84,96,8.95,3,9,0,19,113,8
747,57,Male,Doctor,4.22,82,4.14,7,7,1,54,125,3
748,59,Male,Designer,6.82,46,4.27,6,8,3,83,197,9
749,21,Female,Doctor,3.92,36,4.57,8,9,4,45,216,8
750,32,Female,Student,7.88,60,5.05,8,3,0,94,236,9
751,52,Male,Student,9.27,58,8.05,5,8,1,96,143,4
752,53,Male,Designer,7.7,108,4.64,5,2,3,106,79,9
753,34,Female,Engineer,5.77,107,7.42,9,3,3,72,91,8
754,26,Female,Engineer,2.91,15,8.03,9,8,5,25,107,2
755,22,Female,Teacher,3.25,10,5.8,7,4,0,102,139,7
756,47,Female,Business,4.85,47,4.36,5,6,0,87,125,2
757,22,Female,Teacher,6.38,77,7.77,4,3,1,91,160,4
758,50,Male,Doctor,5.04,11,8.57,6,6,0,102,241,3
759,38,Male,Doctor,9.68,23,6.59,8,8,3,88,236,6
760,57,Male,Business,7.41,68,5.8,7,9,5,116,255,7
761,54,Female,Teacher,2.34,83,6.08,7,2,4,0,286,4
762,23,Male,Engineer,4.32,82,4.46,2,5,0,84,270,6
763,33,Male,Business,2.22,112,4.47,7,3,2,108,259,6
764,31,Female,Designer,2.93,32,5.58,6,1,2,82,105,8
765,56,Male,Teacher,7.91,37,6.88,1,3,1,76,244,7
766,51,Female,Doctor,6.74,67,7.67,2,4,1,11,245,5
767,35,Male,Doctor,4.51,25,7.14,9,9,5,8,71,3
768,27,Male,Designer,8.46,72,6.56,6,6,0,13,169,9
769,44,Female,Designer,7.53,84,4.86,8,9,3,75,201,2
770,20,Male,Business,8.41,13,8.27,3,6,4,113,144,1
771,49,Male,Teacher,6.12,38,6.25,7,7,0,104,254,4
772,57,Female,Business,5.93,85,4.68,2,5,2,16,118,7
773,44,Female,Teacher,1.9,27,4.53,8,1,2,90,49,6
774,19,Female,Designer,4.07,94,6.22,5,4,0,101,31,7
775,25,Male,Designer,9.24,20,8.05,3,6,1,59,271,2
776,41,Male,Teacher,9.34,20,4.17,6,8,1,31,123,8
777,29,Male,Designer,7.71,53,7.53,2,2,5,59,79,9
778,44,Male,Doctor,9.76,96,7.43,7,6,0,79,240,6
779,57,Female,Engineer,2.77,103,5.35,8,5,0,24,274,4
780,48,Female,Designer,2.21,34,6.23,3,6,4,104,272,5
781,26,Female,Engineer,4.95,52,5.91,9,2,3,79,103,1
782,52,Female,Student,1.65,39,4.59,2,2,5,74,64,9
783,51,Male,Designer,6.43,8,7.59,7,9,2,73,26,8
784,21,Male,Business,6.76,24,8.92,4,6,0,115,239,2
785,47,Female,Teacher,5.8,38,6.36,8,7,0,111,296,8
786,27,Female,Teacher,1.64,54,4.15,2,9,3,9,61,2
787,52,Female,Teacher,7.17,9,4.21,9,2,5,16,121,5
788,29,Female,Doctor,7.8,91,6.49,6,1,0,74,139,8
789,49,Female,Teacher,7.36,110,8.23,2,7,5,29,104,3
790,52,Female,Designer,1.11,11,8.83,4,4,0,98,152,6
791,19,Male,Designer,8.23,39,6.93,5,5,0,116,72,3
792,21,Female,Engineer,4.47,118,6.13,7,7,3,89,65,7
793,56,Female,Doctor,9.21,28,8.6,5,5,0,68,29,2
794,56,Female,Business,8.79,77,7.0,4,8,3,49,28,5
795,32,Female,Business,3.21,32,8.5,4,2,3,29,169,5
796,46,Female,Teacher,4.38,15,6.62,1,2,5,74,164,7
797,35,Female,Student,9.7,51,8.87,7,5,5,117,72,1
798,56,Female,Student,2.39,10,7.48,6,6,4,61,223,5
799,51,Male,Business,5.53,42,5.49,3,2,2,104,174,6
800,29,Female,Student,5.87,74,8.48,8,7,3,37,140,6
801,59,Male,Engineer,2.2,45,6.0,2,2,4,48,149,6
802,41,Female,Doctor,6.65,89,5.09,9,3,3,87,135,1
803,37,Female,Doctor,2.85,95,5.58,7,9,0,29,129,1
804,28,Female,Teacher,6.19,24,8.29,2,3,3,30,36,4
805,26,Female,Student,7.03,110,6.02,6,7,3,66,248,6
806,21,Male,Teacher,9.96,43,8.48,4,9,0,38,163,3
807,52,Female,Engineer,6.69,27,4.6,5,2,2,28,83,9
808,44,Female,Teacher,9.93,23,5.93,5,4,4,47,95,1
809,46,Male,Teacher,7.16,112,8.67,7,3,3,14,264,8
810,46,Male,Student,3.68,78,7.21,9,2,0,7,210,2
811,42,Male,Designer,2.21,95,7.33,9,7,5,18,105,3
812,19,Male,Teacher,8.28,5,7.62,7,5,2,66,105,9
813,55,Male,Teacher,4.28,30,5.09,9,6,3,2,120,2
814,51,Female,Business,1.07,64,5.88,6,1,5,80,239,8
815,19,Female,Designer,3.27,6,8.57,8,7,1,73,165,9
816,54,Male,Teacher,7.62,113,5.42,8,3,5,6,292,1
817,36,Female,Doctor,8.46,50,8.56,7,4,4,75,161,3
818,27,Male,Student,4.58,64,6.77,2,7,2,16,45,2
819,26,Female,Student,8.86,95,4.26,4,5,4,14,271,8
820,59,Male,Student,2.61,12,4.45,7,1,5,29,64,5
821,44,Male,Student,2.39,81,4.94,9,7,2,113,284,9
822,58,Male,Doctor,4.69,20,6.12,9,2,3,3,125,5
823,49,Female,Business,4.91,118,8.38,8,7,3,35,50,7
824,21,Female,Business,6.55,81,5.33,7,3,5,96,132,3
825,26,Female,Designer,3.12,16,5.85,2,3,4,19,212,5
826,55,Male,Designer,7.57,67,5.91,2,8,4,23,268,9
827,59,Female,Business,7.38,17,4.62,9,8,3,34,23,9
828,48,Male,Doctor,8.84,11,5.44,2,3,4,90,159,6
829,21,Male,Doctor,7.32,108,8.75,1,5,0,93,204,7
830,57,Female,Engineer,4.4,77,6.01,9,9,4,76,206,7
831,19,Male,Business,7.16,109,6.62,3,1,4,15,105,6
832,21,Female,Designer,9.05,118,8.11,2,9,0,40,297,4
833,42,Female,Doctor,9.19,35,5.74,9,6,4,46,299,8
